source,level,label,support,proportion_of_assignments
papers_with_code,level2_fine_grained,Crack Segmentation,25,6.11e-05
papers_with_code,level2_fine_grained,Audio Signal Processing,25,6.11e-05
papers_with_code,level2_fine_grained,Line Segment Detection,25,6.11e-05
papers_with_code,level2_fine_grained,Rgb-T Tracking,25,6.11e-05
papers_with_code,level2_fine_grained,Text Infilling,25,6.11e-05
papers_with_code,level2_fine_grained,Table Detection,25,6.11e-05
papers_with_code,level2_fine_grained,Geophysics,25,6.11e-05
papers_with_code,level2_fine_grained,Generalizable Person Re-identification,25,6.11e-05
papers_with_code,level2_fine_grained,Occlusion Handling,25,6.11e-05
papers_with_code,level2_fine_grained,Dynamic Reconstruction,25,6.11e-05
papers_with_code,level2_fine_grained,3D Face Animation,25,6.11e-05
papers_with_code,level2_fine_grained,3D Single Object Tracking,25,6.11e-05
papers_with_code,level2_fine_grained,Zero-Shot Composed Image Retrieval (ZS-CIR),25,6.11e-05
papers_with_code,level2_fine_grained,Text-to-Music Generation,25,6.11e-05
papers_with_code,level2_fine_grained,Image Comprehension,25,6.11e-05
papers_with_code,level2_fine_grained,Reasoning Segmentation,25,6.11e-05
papers_with_code,level2_fine_grained,Learning Word Embeddings,24,5.865e-05
papers_with_code,level2_fine_grained,Eeg Decoding,24,5.865e-05
papers_with_code,level2_fine_grained,Variational Monte Carlo,24,5.865e-05
papers_with_code,level2_fine_grained,Program induction,24,5.865e-05
papers_with_code,level2_fine_grained,Sleep Stage Detection,24,5.865e-05
papers_with_code,level2_fine_grained,Goal-Oriented Dialog,24,5.865e-05
papers_with_code,level2_fine_grained,Document Embedding,24,5.865e-05
papers_with_code,level2_fine_grained,Iris Recognition,24,5.865e-05
papers_with_code,level2_fine_grained,Music Modeling,24,5.865e-05
papers_with_code,level2_fine_grained,Layout-to-Image Generation,24,5.865e-05
papers_with_code,level2_fine_grained,Real-Time Strategy Games,24,5.865e-05
papers_with_code,level2_fine_grained,Image-Based Localization,24,5.865e-05
papers_with_code,level2_fine_grained,Novel Object Detection,24,5.865e-05
papers_with_code,level2_fine_grained,Low Resource Neural Machine Translation,24,5.865e-05
papers_with_code,level2_fine_grained,SQL Parsing,24,5.865e-05
papers_with_code,level2_fine_grained,Copy Detection,24,5.865e-05
papers_with_code,level2_fine_grained,Change detection for remote sensing images,24,5.865e-05
papers_with_code,level2_fine_grained,Person Identification,24,5.865e-05
papers_with_code,level2_fine_grained,3D Lane Detection,24,5.865e-05
papers_with_code,level2_fine_grained,Image Shadow Removal,24,5.865e-05
papers_with_code,level2_fine_grained,FAD,24,5.865e-05
papers_with_code,level2_fine_grained,scoring rule,24,5.865e-05
papers_with_code,level2_fine_grained,Document AI,24,5.865e-05
papers_with_code,level2_fine_grained,Autonomous Racing,24,5.865e-05
papers_with_code,level2_fine_grained,Face Image Quality Assessment,24,5.865e-05
papers_with_code,level2_fine_grained,audio-visual learning,24,5.865e-05
papers_with_code,level2_fine_grained,Reconstruction Attack,24,5.865e-05
papers_with_code,level2_fine_grained,Universal Segmentation,24,5.865e-05
papers_with_code,level2_fine_grained,Task Arithmetic,24,5.865e-05
papers_with_code,level2_fine_grained,Robust Face Recognition,23,5.621e-05
papers_with_code,level2_fine_grained,Grounded language learning,23,5.621e-05
papers_with_code,level2_fine_grained,Dialogue Act Classification,23,5.621e-05
papers_with_code,level2_fine_grained,Human Dynamics,23,5.621e-05
papers_with_code,level2_fine_grained,Image Deconvolution,23,5.621e-05
papers_with_code,level2_fine_grained,Motion Detection,23,5.621e-05
papers_with_code,level2_fine_grained,Histopathological Image Classification,23,5.621e-05
papers_with_code,level2_fine_grained,Robot Task Planning,23,5.621e-05
papers_with_code,level2_fine_grained,Semi-Supervised Text Classification,23,5.621e-05
papers_with_code,level2_fine_grained,Triple Classification,23,5.621e-05
papers_with_code,level2_fine_grained,HDR Reconstruction,23,5.621e-05
papers_with_code,level2_fine_grained,Music Classification,23,5.621e-05
papers_with_code,level2_fine_grained,Layout Design,23,5.621e-05
papers_with_code,level2_fine_grained,Rumour Detection,23,5.621e-05
papers_with_code,level2_fine_grained,Facial Inpainting,23,5.621e-05
papers_with_code,level2_fine_grained,Spoken Dialogue Systems,23,5.621e-05
papers_with_code,level2_fine_grained,Card Games,23,5.621e-05
papers_with_code,level2_fine_grained,Image Outpainting,23,5.621e-05
papers_with_code,level2_fine_grained,Table annotation,23,5.621e-05
papers_with_code,level2_fine_grained,Unsupervised Object Segmentation,23,5.621e-05
papers_with_code,level2_fine_grained,Object Rearrangement,23,5.621e-05
papers_with_code,level2_fine_grained,Occluded Person Re-Identification,23,5.621e-05
papers_with_code,level2_fine_grained,Inductive Link Prediction,23,5.621e-05
papers_with_code,level2_fine_grained,Causal Language Modeling,23,5.621e-05
papers_with_code,level2_fine_grained,Face Image Quality,23,5.621e-05
papers_with_code,level2_fine_grained,Knowledge Probing,23,5.621e-05
papers_with_code,level2_fine_grained,Complex Query Answering,22,5.377e-05
papers_with_code,level2_fine_grained,Music Tagging,22,5.377e-05
papers_with_code,level2_fine_grained,Image Morphing,22,5.377e-05
papers_with_code,level2_fine_grained,Car Racing,22,5.377e-05
papers_with_code,level2_fine_grained,Gender Prediction,22,5.377e-05
papers_with_code,level2_fine_grained,Feature Upsampling,22,5.377e-05
papers_with_code,level2_fine_grained,Sand,22,5.377e-05
papers_with_code,level2_fine_grained,Automated Feature Engineering,22,5.377e-05
papers_with_code,level2_fine_grained,Dense Object Detection,22,5.377e-05
papers_with_code,level2_fine_grained,Review Generation,22,5.377e-05
papers_with_code,level2_fine_grained,Interpretability Techniques for Deep Learning,22,5.377e-05
papers_with_code,level2_fine_grained,Entity Extraction using GAN,22,5.377e-05
papers_with_code,level2_fine_grained,Comment Generation,22,5.377e-05
papers_with_code,level2_fine_grained,Camera Relocalization,22,5.377e-05
papers_with_code,level2_fine_grained,Single-step retrosynthesis,22,5.377e-05
papers_with_code,level2_fine_grained,Ordinal Classification,22,5.377e-05
papers_with_code,level2_fine_grained,Face Clustering,22,5.377e-05
papers_with_code,level2_fine_grained,Video Polyp Segmentation,22,5.377e-05
papers_with_code,level2_fine_grained,Multi-target Domain Adaptation,22,5.377e-05
papers_with_code,level2_fine_grained,Sentence segmentation,22,5.377e-05
papers_with_code,level2_fine_grained,Temporal Knowledge Graph Completion,22,5.377e-05
papers_with_code,level2_fine_grained,Sentence-Pair Classification,22,5.377e-05
papers_with_code,level2_fine_grained,Real-time Instance Segmentation,22,5.377e-05
papers_with_code,level2_fine_grained,Face Parsing,22,5.377e-05
papers_with_code,level2_fine_grained,Co-Salient Object Detection,22,5.377e-05
papers_with_code,level2_fine_grained,cognitive diagnosis,22,5.377e-05
papers_with_code,level2_fine_grained,Emotion-Cause Pair Extraction,22,5.377e-05
papers_with_code,level2_fine_grained,Social Navigation,22,5.377e-05
papers_with_code,level2_fine_grained,Zero-Shot Cross-Modal Retrieval,22,5.377e-05
papers_with_code,level2_fine_grained,Algorithmic Trading,22,5.377e-05
papers_with_code,level2_fine_grained,NetHack,22,5.377e-05
papers_with_code,level2_fine_grained,Intent Recognition,22,5.377e-05
papers_with_code,level2_fine_grained,Molecule Captioning,22,5.377e-05
papers_with_code,level2_fine_grained,3D Molecule Generation,22,5.377e-05
papers_with_code,level2_fine_grained,EgoSchema,22,5.377e-05
papers_with_code,level2_fine_grained,Hybrid Machine Learning,21,5.132e-05
papers_with_code,level2_fine_grained,One-Shot Segmentation,21,5.132e-05
papers_with_code,level2_fine_grained,10-shot image generation,21,5.132e-05
papers_with_code,level2_fine_grained,Unsupervised Text Style Transfer,21,5.132e-05
papers_with_code,level2_fine_grained,Video Saliency Detection,21,5.132e-05
papers_with_code,level2_fine_grained,Micro-Expression Recognition,21,5.132e-05
papers_with_code,level2_fine_grained,Sentence Compression,21,5.132e-05
papers_with_code,level2_fine_grained,Deformable Medical Image Registration,21,5.132e-05
papers_with_code,level2_fine_grained,Object Proposal Generation,21,5.132e-05
papers_with_code,level2_fine_grained,Weakly-supervised Video Anomaly Detection,21,5.132e-05
papers_with_code,level2_fine_grained,Facial Action Unit Detection,21,5.132e-05
papers_with_code,level2_fine_grained,Value prediction,21,5.132e-05
papers_with_code,level2_fine_grained,Inverse-Tone-Mapping,21,5.132e-05
papers_with_code,level2_fine_grained,Fault localization,21,5.132e-05
papers_with_code,level2_fine_grained,Pneumonia Detection,21,5.132e-05
papers_with_code,level2_fine_grained,Sentence Ordering,21,5.132e-05
papers_with_code,level2_fine_grained,Length-of-Stay prediction,21,5.132e-05
papers_with_code,level2_fine_grained,Monocular Visual Odometry,21,5.132e-05
papers_with_code,level2_fine_grained,Inference Optimization,21,5.132e-05
papers_with_code,level2_fine_grained,Task and Motion Planning,21,5.132e-05
papers_with_code,level2_fine_grained,Jet Tagging,21,5.132e-05
papers_with_code,level2_fine_grained,Online Action Detection,21,5.132e-05
papers_with_code,level2_fine_grained,3D Face Modelling,21,5.132e-05
papers_with_code,level2_fine_grained,Video deraining,21,5.132e-05
papers_with_code,level2_fine_grained,Crop Classification,21,5.132e-05
papers_with_code,level2_fine_grained,HellaSwag,21,5.132e-05
papers_with_code,level2_fine_grained,Grasp Generation,21,5.132e-05
papers_with_code,level2_fine_grained,Natural Language Moment Retrieval,21,5.132e-05
papers_with_code,level2_fine_grained,Video Panoptic Segmentation,21,5.132e-05
papers_with_code,level2_fine_grained,Integrated sensing and communication,21,5.132e-05
papers_with_code,level2_fine_grained,Speech Dereverberation,20,4.888e-05
papers_with_code,level2_fine_grained,Skull Stripping,20,4.888e-05
papers_with_code,level2_fine_grained,Subjectivity Analysis,20,4.888e-05
papers_with_code,level2_fine_grained,Rotated MNIST,20,4.888e-05
papers_with_code,level2_fine_grained,Humor Detection,20,4.888e-05
papers_with_code,level2_fine_grained,3D Place Recognition,20,4.888e-05
papers_with_code,level2_fine_grained,Material Recognition,20,4.888e-05
papers_with_code,level2_fine_grained,Action Spotting,20,4.888e-05
papers_with_code,level2_fine_grained,Weakly-supervised instance segmentation,20,4.888e-05
papers_with_code,level2_fine_grained,Partial Domain Adaptation,20,4.888e-05
papers_with_code,level2_fine_grained,Caricature,20,4.888e-05
papers_with_code,level2_fine_grained,Cross-corpus,20,4.888e-05
papers_with_code,level2_fine_grained,Multi-Goal Reinforcement Learning,20,4.888e-05
papers_with_code,level2_fine_grained,Vehicle Pose Estimation,20,4.888e-05
papers_with_code,level2_fine_grained,Game of Go,20,4.888e-05
papers_with_code,level2_fine_grained,Semantic Composition,20,4.888e-05
papers_with_code,level2_fine_grained,de novo peptide sequencing,20,4.888e-05
papers_with_code,level2_fine_grained,Room Layout Estimation,20,4.888e-05
papers_with_code,level2_fine_grained,Video Salient Object Detection,20,4.888e-05
papers_with_code,level2_fine_grained,Heart Rate Variability,20,4.888e-05
papers_with_code,level2_fine_grained,Dynamic Link Prediction,20,4.888e-05
papers_with_code,level2_fine_grained,Temporal Information Extraction,20,4.888e-05
papers_with_code,level2_fine_grained,Lexical Simplification,20,4.888e-05
papers_with_code,level2_fine_grained,Implicit Relations,20,4.888e-05
papers_with_code,level2_fine_grained,Multi-Label Image Recognition,20,4.888e-05
papers_with_code,level2_fine_grained,Face Presentation Attack Detection,20,4.888e-05
papers_with_code,level2_fine_grained,GRAPH DOMAIN ADAPTATION,20,4.888e-05
papers_with_code,level2_fine_grained,Structural Health Monitoring,20,4.888e-05
papers_with_code,level2_fine_grained,Exposure Correction,20,4.888e-05
papers_with_code,level2_fine_grained,Self-supervised Skeleton-based Action Recognition,20,4.888e-05
papers_with_code,level2_fine_grained,Intent Discovery,20,4.888e-05
papers_with_code,level2_fine_grained,Drug Response Prediction,20,4.888e-05
papers_with_code,level2_fine_grained,Target Speaker Extraction,20,4.888e-05
papers_with_code,level2_fine_grained,Point Cloud Quality Assessment,20,4.888e-05
papers_with_code,level2_fine_grained,StrategyQA,20,4.888e-05
papers_with_code,level2_fine_grained,Synthetic Image Detection,20,4.888e-05
papers_with_code,level2_fine_grained,Multi-class Anomaly Detection,20,4.888e-05
papers_with_code,level2_fine_grained,Video-based Generative Performance Benchmarking,20,4.888e-05
papers_with_code,level2_fine_grained,image smoothing,19,4.643e-05
papers_with_code,level2_fine_grained,Text-Independent Speaker Verification,19,4.643e-05
papers_with_code,level2_fine_grained,3D Shape Retrieval,19,4.643e-05
papers_with_code,level2_fine_grained,Micro Expression Recognition,19,4.643e-05
papers_with_code,level2_fine_grained,Contour Detection,19,4.643e-05
papers_with_code,level2_fine_grained,Word Sense Induction,19,4.643e-05
papers_with_code,level2_fine_grained,License Plate Detection,19,4.643e-05
papers_with_code,level2_fine_grained,Semantic SLAM,19,4.643e-05
papers_with_code,level2_fine_grained,Sentence Summarization,19,4.643e-05
papers_with_code,level2_fine_grained,Multi Focus Image Fusion,19,4.643e-05
papers_with_code,level2_fine_grained,Point Clouds,19,4.643e-05
papers_with_code,level2_fine_grained,Heterogeneous Treatment Effect Estimation,19,4.643e-05
papers_with_code,level2_fine_grained,SSVEP,19,4.643e-05
papers_with_code,level2_fine_grained,Crop Yield Prediction,19,4.643e-05
papers_with_code,level2_fine_grained,Constituency Grammar Induction,19,4.643e-05
papers_with_code,level2_fine_grained,Image Forgery Detection,19,4.643e-05
papers_with_code,level2_fine_grained,3D Human Shape Estimation,19,4.643e-05
papers_with_code,level2_fine_grained,Multiple Sequence Alignment,19,4.643e-05
papers_with_code,level2_fine_grained,Video Action Detection,19,4.643e-05
papers_with_code,level2_fine_grained,Grammatical Error Detection,19,4.643e-05
papers_with_code,level2_fine_grained,Collaborative Inference,19,4.643e-05
papers_with_code,level2_fine_grained,Head Detection,19,4.643e-05
papers_with_code,level2_fine_grained,Emotional Intelligence,19,4.643e-05
papers_with_code,level2_fine_grained,Formal Logic,19,4.643e-05
papers_with_code,level2_fine_grained,Learning Semantic Representations,19,4.643e-05
papers_with_code,level2_fine_grained,Stereo Disparity Estimation,19,4.643e-05
papers_with_code,level2_fine_grained,set matching,19,4.643e-05
papers_with_code,level2_fine_grained,Precipitation Forecasting,19,4.643e-05
papers_with_code,level2_fine_grained,motion retargeting,19,4.643e-05
